Year,Day,Month,Hour,Minute,Second,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,ScaledAccelX,ScaledAccelY,ScaledAccelZ2023,31,03,20,22,00,-37,97,-146,480,11964,10700,0.029296875,0.730224609375,0.653076171875
2023,31,03,20,38,26.811817,-61,111,-148,584,12676,10152,0.03564453125,0.773681640625,0.61962890625
2023,31,03,20,38,26.833521,-30,93,-134,556,12696,9776,0.033935546875,0.77490234375,0.5966796875
2023,31,03,20,38,26.855229,7,94,-131,512,12608,9804,0.03125,0.76953125,0.598388671875
2023,31,03,20,38,26.876926,16,119,-162,544,12668,9916,0.033203125,0.773193359375,0.605224609375
2023,31,03,20,38,26.900179,23,103,-131,544,12700,9868,0.033203125,0.775146484375,0.602294921875
2023,31,03,20,38,26.923825,-31,100,-156,556,12764,9860,0.033935546875,0.779052734375,0.601806640625
2023,31,03,20,38,26.947456,-62,115,-125,256,12684,9928,0.015625,0.774169921875,0.60595703125
2023,31,03,20,38,26.971076,-72,104,-141,648,12660,9960,0.03955078125,0.772705078125,0.60791015625
2023,31,03,20,38,26.994389,-77,110,-150,508,12620,9896,0.031005859375,0.770263671875,0.60400390625
2023,31,03,20,38,27.016097,-42,111,-148,356,12704,9964,0.021728515625,0.775390625,0.608154296875
2023,31,03,20,38,27.037801,-13,95,-141,592,12616,9912,0.0361328125,0.77001953125,0.60498046875
2023,31,03,20,38,27.059520,31,90,-140,492,12620,9956,0.030029296875,0.770263671875,0.607666015625
2023,31,03,20,38,27.081218,6,115,-176,476,12768,9816,0.029052734375,0.779296875,0.59912109375
2023,31,03,20,38,27.102912,-12,92,-140,588,12672,9752,0.035888671875,0.7734375,0.59521484375
2023,31,03,20,38,27.124612,-69,109,-139,456,12784,9752,0.02783203125,0.7802734375,0.59521484375
2023,31,03,20,38,27.146302,-52,103,-161,280,12700,9764,0.01708984375,0.775146484375,0.595947265625
2023,31,03,20,38,27.168008,-56,115,-144,588,12664,9860,0.035888671875,0.77294921875,0.601806640625
2023,31,03,20,38,27.189704,-34,102,-133,576,12620,9840,0.03515625,0.770263671875,0.6005859375
2023,31,03,20,38,27.213281,-254,94,-157,444,12612,9892,0.027099609375,0.769775390625,0.603759765625
2023,31,03,20,38,27.236901,30,121,-133,516,12652,10212,0.031494140625,0.772216796875,0.623291015625
2023,31,03,20,38,27.260519,-9,85,-136,540,12636,9800,0.032958984375,0.771240234375,0.59814453125
2023,31,03,20,38,27.284131,-62,97,-135,264,12708,9836,0.01611328125,0.775634765625,0.600341796875
2023,31,03,20,38,27.305928,-48,112,-123,484,12620,9968,0.029541015625,0.770263671875,0.6083984375
2023,31,03,20,38,27.327637,-63,110,-156,508,12636,9764,0.031005859375,0.771240234375,0.595947265625
2023,31,03,20,38,27.349367,-43,95,-147,564,12692,9764,0.034423828125,0.774658203125,0.595947265625
2023,31,03,20,38,27.371067,252,96,-147,572,12728,9836,0.034912109375,0.77685546875,0.600341796875
2023,31,03,20,38,27.392878,250,82,-161,420,12584,9908,0.025634765625,0.76806640625,0.604736328125
2023,31,03,20,38,27.416501,-240,88,-141,532,12704,9780,0.032470703125,0.775390625,0.596923828125
